Country,Year,Sex,Age,suicides_no,population,suicides/100k pop,Country-year,gdp_per_capita ($),Generation
21,6.0,0.0,4.0,0,124000,0.0,507.0,2651,5
21,6.0,0.0,5.0,0,25000,0.0,507.0,2651,1
21,7.0,1.0,2.0,48,303600,15.81,508.0,3070,0
21,7.0,1.0,5.0,3,20200,14.85,508.0,3070,1
21,7.0,1.0,4.0,15,121500,12.35,508.0,3070,5
21,7.0,1.0,1.0,30,280800,10.68,508.0,3070,0
21,7.0,1.0,0.0,28,301000,9.3,508.0,3070,2
21,7.0,0.0,1.0,12,272500,4.4,508.0,3070,0
21,7.0,0.0,0.0,5,288800,1.73,508.0,3070,2
21,7.0,0.0,4.0,2,128100,1.56,508.0,3070,5
21,7.0,0.0,2.0,4,300600,1.33,508.0,3070,0
21,7.0,1.0,3.0,2,375600,0.53,508.0,3070,4
21,7.0,0.0,3.0,0,359200,0.0,508.0,3070,4
21,7.0,0.0,5.0,0,26500,0.0,508.0,3070,1
21,8.0,1.0,5.0,8,21300,37.56,509.0,3342,1
21,8.0,1.0,2.0,47,318500,14.76,509.0,3342,0
21,8.0,1.0,4.0,18,125600,14.33,509.0,3342,5
21,8.0,1.0,1.0,38,286500,13.26,509.0,3342,0
21,8.0,1.0,0.0,26,305800,8.5,509.0,3342,2
21,8.0,0.0,1.0,9,277700,3.24,509.0,3342,0
21,8.0,0.0,2.0,9,315100,2.86,509.0,3342,0
21,8.0,0.0,4.0,3,132400,2.27,509.0,3342,5
21,8.0,0.0,0.0,6,293100,2.05,509.0,3342,2
21,8.0,0.0,3.0,0,366500,0.0,509.0,3342,4
21,8.0,0.0,5.0,0,27800,0.0,509.0,3342,1
21,8.0,1.0,3.0,0,383400,0.0,509.0,3342,4
21,9.0,1.0,5.0,5,22300,22.42,510.0,3562,1
21,9.0,1.0,2.0,44,333900,13.18,510.0,3562,0
21,9.0,1.0,1.0,36,290800,12.38,510.0,3562,0
21,9.0,1.0,4.0,15,129900,11.55,510.0,3562,5
21,9.0,1.0,0.0,30,311600,9.63,510.0,3562,2
21,9.0,0.0,0.0,10,298600,3.35,510.0,3562,2
21,9.0,0.0,1.0,9,281600,3.2,510.0,3562,0
21,9.0,0.0,4.0,3,137000,2.19,510.0,3562,5
21,9.0,0.0,2.0,7,330200,2.12,510.0,3562,0
21,9.0,1.0,3.0,3,390600,0.77,510.0,3562,4
21,9.0,0.0,3.0,0,373400,0.0,510.0,3562,4
21,9.0,0.0,5.0,0,29200,0.0,510.0,3562,1
21,10.0,1.0,2.0,62,362400,17.11,511.0,3672,0
21,10.0,1.0,1.0,45,306500,14.68,511.0,3672,2
21,10.0,1.0,4.0,19,140300,13.54,511.0,3672,5
21,10.0,1.0,0.0,40,339200,11.79,511.0,3672,2
21,10.0,1.0,5.0,2,23800,8.4,511.0,3672,1
21,10.0,0.0,0.0,13,322600,4.03,511.0,3672,2
21,10.0,0.0,2.0,11,357400,3.08,511.0,3672,0
21,10.0,0.0,4.0,4,146500,2.73,511.0,3672,5
21,10.0,0.0,1.0,7,296100,2.36,511.0,3672,2
21,10.0,1.0,3.0,5,414500,1.21,511.0,3672,4
21,10.0,0.0,3.0,1,395000,0.25,511.0,3672,4
21,10.0,0.0,5.0,0,30900,0.0,511.0,3672,1
21,11.0,1.0,5.0,8,29520,27.1,512.0,3639,1
21,11.0,1.0,1.0,60,300262,19.98,512.0,3639,2
21,11.0,1.0,0.0,47,320846,14.65,512.0,3639,2
21,11.0,1.0,2.0,49,393144,12.46,512.0,3639,0
21,11.0,1.0,4.0,19,156359,12.15,512.0,3639,5
21,11.0,0.0,0.0,11,312158,3.52,512.0,3639,2
21,11.0,0.0,1.0,6,298831,2.01,512.0,3639,2
21,11.0,0.0,4.0,2,164906,1.21,512.0,3639,5
21,11.0,0.0,2.0,4,391192,1.02,512.0,3639,0
21,11.0,1.0,3.0,2,401478,0.5,512.0,3639,4
21,11.0,0.0,3.0,1,385069,0.26,512.0,3639,4
21,11.0,0.0,5.0,0,38681,0.0,512.0,3639,1
21,12.0,1.0,4.0,28,162349,17.25,513.0,3827,5
21,12.0,1.0,5.0,5,30984,16.14,513.0,3827,1
21,12.0,1.0,1.0,39,301566,12.93,513.0,3827,2
21,12.0,1.0,0.0,42,331912,12.65,513.0,3827,2
21,12.0,1.0,2.0,40,410741,9.74,513.0,3827,0
21,12.0,0.0,0.0,14,322577,4.34,513.0,3827,2
21,12.0,0.0,5.0,1,40512,2.47,513.0,3827,1
21,12.0,0.0,2.0,6,409574,1.46,513.0,3827,0
21,12.0,0.0,1.0,4,300896,1.33,513.0,3827,2
21,12.0,1.0,3.0,5,407029,1.23,513.0,3827,4
21,12.0,0.0,4.0,1,171045,0.58,513.0,3827,5
21,12.0,0.0,3.0,2,390374,0.51,513.0,3827,4
21,13.0,1.0,5.0,7,32456,21.57,514.0,4046,1
21,13.0,1.0,1.0,55,302152,18.2,514.0,4046,2
21,13.0,1.0,2.0,68,428730,15.86,514.0,4046,0
21,13.0,1.0,4.0,24,168800,14.22,514.0,4046,5
21,13.0,1.0,0.0,42,343821,12.22,514.0,4046,2
21,13.0,0.0,1.0,8,302192,2.65,514.0,4046,2
21,13.0,0.0,5.0,1,42412,2.36,514.0,4046,1
21,13.0,0.0,0.0,6,333728,1.8,514.0,4046,2
21,13.0,0.0,2.0,5,428449,1.17,514.0,4046,0
21,13.0,1.0,3.0,4,411117,0.97,514.0,4046,4
21,13.0,0.0,4.0,1,177615,0.56,514.0,4046,5
21,13.0,0.0,3.0,2,394254,0.51,514.0,4046,4
21,14.0,1.0,2.0,80,446435,17.92,515.0,4115,0
21,14.0,1.0,1.0,52,303003,17.16,515.0,4115,2
21,14.0,1.0,4.0,27,175883,15.35,515.0,4115,5
21,14.0,1.0,5.0,5,33964,14.72,515.0,4115,1
21,14.0,1.0,0.0,46,355592,12.94,515.0,4115,2
21,14.0,0.0,0.0,8,344682,2.32,515.0,4115,2
21,14.0,0.0,1.0,6,303573,1.98,515.0,4115,2
21,14.0,0.0,2.0,6,447153,1.34,515.0,4115,0
21,14.0,0.0,4.0,2,184770,1.08,515.0,4115,5
21,14.0,0.0,3.0,1,396706,0.25,515.0,4115,4
21,14.0,0.0,5.0,0,44418,0.0,515.0,4115,1
21,14.0,1.0,3.0,0,413744,0.0,515.0,4115,4
21,15.0,1.0,5.0,6,35531,16.89,516.0,4233,1
21,15.0,1.0,2.0,77,463390,16.62,516.0,4233,0
21,15.0,1.0,1.0,50,304784,16.41,516.0,4233,2
21,15.0,1.0,0.0,53,366507,14.46,516.0,4233,2
21,15.0,1.0,4.0,24,183691,13.07,516.0,4233,5
21,15.0,0.0,1.0,11,305607,3.6,516.0,4233,2
21,15.0,0.0,5.0,1,46564,2.15,516.0,4233,1
21,15.0,0.0,0.0,7,354767,1.97,516.0,4233,2
21,15.0,0.0,4.0,3,192579,1.56,516.0,4233,5
21,15.0,0.0,2.0,5,465213,1.07,516.0,4233,0
21,15.0,0.0,3.0,1,397794,0.25,516.0,4233,4
21,15.0,1.0,3.0,1,414994,0.24,516.0,4233,4
21,16.0,1.0,5.0,7,37569,18.63,517.0,4412,5
21,16.0,1.0,1.0,44,306660,14.35,517.0,4412,2
21,16.0,1.0,2.0,61,478354,12.75,517.0,4412,0
21,16.0,1.0,4.0,22,191573,11.48,517.0,4412,5
21,16.0,1.0,0.0,32,376105,8.51,517.0,4412,4
21,16.0,0.0,1.0,9,307251,2.93,517.0,4412,2
21,16.0,0.0,0.0,9,363807,2.47,517.0,4412,4
21,16.0,0.0,5.0,1,48980,2.04,517.0,4412,5
21,16.0,0.0,2.0,8,481374,1.66,517.0,4412,0
21,16.0,1.0,3.0,4,415961,0.96,517.0,4412,4
21,16.0,0.0,3.0,1,398691,0.25,517.0,4412,4
21,16.0,0.0,4.0,0,200525,0.0,517.0,4412,5
21,17.0,1.0,5.0,8,39629,20.19,518.0,4485,5
21,17.0,1.0,1.0,54,309463,17.45,518.0,4485,2
21,17.0,1.0,2.0,84,492487,17.06,518.0,4485,0
21,17.0,1.0,0.0,58,384925,15.07,518.0,4485,4
21,17.0,1.0,4.0,28,200247,13.98,518.0,4485,5
21,17.0,0.0,0.0,18,372135,4.84,518.0,4485,4
21,17.0,0.0,1.0,8,309561,2.58,518.0,4485,2
21,17.0,0.0,2.0,9,496715,1.81,518.0,4485,0
21,17.0,0.0,4.0,3,209232,1.43,518.0,4485,5
21,17.0,1.0,3.0,4,415939,0.96,518.0,4485,4
21,17.0,0.0,3.0,1,398576,0.25,518.0,4485,4
21,17.0,0.0,5.0,0,51463,0.0,518.0,4485,5
21,18.0,1.0,5.0,13,41697,31.18,519.0,4583,5
21,18.0,1.0,4.0,39,209479,18.62,519.0,4583,5
21,18.0,1.0,2.0,91,505821,17.99,519.0,4583,0
21,18.0,1.0,1.0,55,313369,17.55,519.0,4583,2
21,18.0,1.0,0.0,62,392847,15.78,519.0,4583,4
21,18.0,0.0,0.0,28,379600,7.38,519.0,4583,4
21,18.0,0.0,1.0,9,312775,2.88,519.0,4583,2
21,18.0,0.0,2.0,11,511236,2.15,519.0,4583,0
21,18.0,0.0,4.0,3,218504,1.37,519.0,4583,5
21,18.0,0.0,3.0,2,397535,0.5,519.0,4583,4
21,18.0,1.0,3.0,2,414988,0.48,519.0,4583,4
21,18.0,0.0,5.0,0,54020,0.0,519.0,4583,5
21,19.0,1.0,2.0,104,518436,20.06,520.0,4850,0
21,19.0,1.0,4.0,42,218871,19.19,520.0,4850,5
21,19.0,1.0,1.0,60,318518,18.84,520.0,4850,2
21,19.0,1.0,0.0,68,399768,17.01,520.0,4850,4
21,19.0,1.0,5.0,5,43755,11.43,520.0,4850,5
21,19.0,0.0,1.0,10,317112,3.15,520.0,4850,2
21,19.0,0.0,0.0,12,386068,3.11,520.0,4850,4
21,19.0,0.0,4.0,6,228002,2.63,520.0,4850,5
21,19.0,0.0,2.0,12,524975,2.29,520.0,4850,0
21,19.0,0.0,5.0,1,56632,1.77,520.0,4850,5
21,19.0,0.0,3.0,3,395605,0.76,520.0,4850,4
21,19.0,1.0,3.0,2,413115,0.48,520.0,4850,4
21,20.0,1.0,2.0,98,530417,18.48,521.0,5133,0
21,20.0,1.0,4.0,35,228210,15.34,521.0,5133,5
21,20.0,1.0,1.0,48,324955,14.77,521.0,5133,2
21,20.0,1.0,0.0,44,405622,10.85,521.0,5133,4
21,20.0,1.0,5.0,4,45822,8.73,521.0,5133,5
21,20.0,0.0,0.0,14,391463,3.58,521.0,5133,4
21,20.0,0.0,2.0,16,537986,2.97,521.0,5133,0
21,20.0,0.0,1.0,7,322680,2.17,521.0,5133,2
21,20.0,0.0,4.0,2,237549,0.84,521.0,5133,5
21,20.0,0.0,3.0,2,392773,0.51,521.0,5133,4
21,20.0,1.0,3.0,2,410294,0.49,521.0,5133,4
21,20.0,0.0,5.0,0,59325,0.0,521.0,5133,5
21,21.0,1.0,2.0,123,541859,22.7,522.0,5716,0
21,21.0,1.0,1.0,61,332995,18.32,522.0,5716,2
21,21.0,1.0,4.0,37,236947,15.62,522.0,5716,5
21,21.0,1.0,0.0,63,410875,15.33,522.0,5716,4
21,21.0,1.0,5.0,5,48273,10.36,522.0,5716,5
21,21.0,0.0,0.0,18,396374,4.54,522.0,5716,4
21,21.0,0.0,5.0,2,62224,3.21,522.0,5716,5
21,21.0,0.0,1.0,10,329678,3.03,522.0,5716,2
21,21.0,0.0,2.0,14,550398,2.54,522.0,5716,0
21,21.0,0.0,4.0,6,246771,2.43,522.0,5716,5
21,21.0,1.0,3.0,6,407521,1.47,522.0,5716,4
21,21.0,0.0,3.0,5,390001,1.28,522.0,5716,4
21,22.0,1.0,2.0,90,552299,16.3,523.0,6661,0
21,22.0,1.0,1.0,53,342197,15.49,523.0,6661,2
21,22.0,1.0,4.0,32,245529,13.03,523.0,6661,5
21,22.0,1.0,0.0,46,414675,11.09,523.0,6661,4
21,22.0,1.0,5.0,4,50648,7.9,523.0,6661,5
21,22.0,0.0,0.0,20,399875,5.0,523.0,6661,4
21,22.0,0.0,1.0,11,337810,3.26,523.0,6661,2
21,22.0,0.0,2.0,9,561684,1.6,523.0,6661,0
21,22.0,0.0,4.0,3,255955,1.17,523.0,6661,5
21,22.0,0.0,3.0,1,386007,0.26,523.0,6661,3
21,22.0,1.0,3.0,1,403466,0.25,523.0,6661,3
21,22.0,0.0,5.0,0,65096,0.0,523.0,6661,5
21,23.0,1.0,2.0,101,562044,17.97,524.0,7517,0
21,23.0,1.0,0.0,52,417256,12.46,524.0,7517,4
21,23.0,1.0,4.0,31,254352,12.19,524.0,7517,5
21,23.0,1.0,1.0,38,352104,10.79,524.0,7517,2
21,23.0,1.0,5.0,4,53001,7.55,524.0,7517,5
21,23.0,0.0,5.0,2,68001,2.94,524.0,7517,5
21,23.0,0.0,0.0,9,402172,2.24,524.0,7517,4
21,23.0,0.0,4.0,5,265460,1.88,524.0,7517,5
21,23.0,0.0,2.0,10,572144,1.75,524.0,7517,0
21,23.0,0.0,1.0,6,346673,1.73,524.0,7517,2
21,23.0,0.0,3.0,2,381011,0.52,524.0,7517,3
21,23.0,1.0,3.0,1,398343,0.25,524.0,7517,3
21,24.0,1.0,1.0,60,362045,16.57,525.0,7403,2
21,24.0,1.0,2.0,86,571583,15.05,525.0,7403,0
21,24.0,1.0,0.0,51,418996,12.17,525.0,7403,4
21,24.0,1.0,4.0,32,264036,12.12,525.0,7403,5
21,24.0,1.0,5.0,6,55391,10.83,525.0,7403,5
21,24.0,0.0,1.0,10,355653,2.81,525.0,7403,2
21,24.0,0.0,0.0,11,403629,2.73,525.0,7403,4
21,24.0,0.0,2.0,13,582223,2.23,525.0,7403,0
21,24.0,0.0,4.0,5,275859,1.81,525.0,7403,5
21,24.0,0.0,3.0,3,375428,0.8,525.0,7403,3
21,24.0,1.0,3.0,1,392594,0.25,525.0,7403,3
21,24.0,0.0,5.0,0,71022,0.0,525.0,7403,5
21,25.0,1.0,1.0,74,371498,19.92,526.0,8906,2
21,25.0,1.0,2.0,106,581171,18.24,526.0,8906,2
21,25.0,1.0,4.0,36,274921,13.09,526.0,8906,5
21,25.0,1.0,5.0,7,57885,12.09,526.0,8906,5
21,25.0,1.0,0.0,40,420069,9.52,526.0,8906,4
21,25.0,0.0,1.0,12,364253,3.29,526.0,8906,2
21,25.0,0.0,2.0,16,592166,2.7,526.0,8906,2
21,25.0,0.0,0.0,10,404425,2.47,526.0,8906,4
21,25.0,0.0,4.0,5,287471,1.74,526.0,8906,5
21,25.0,1.0,3.0,5,386778,1.29,526.0,8906,3
21,25.0,0.0,3.0,0,369792,0.0,526.0,8906,3
21,25.0,0.0,5.0,0,74234,0.0,526.0,8906,5
21,26.0,1.0,1.0,72,379928,18.95,527.0,9978,4
21,26.0,1.0,5.0,9,60741,14.82,527.0,9978,5
21,26.0,1.0,2.0,85,589634,14.42,527.0,9978,2
21,26.0,1.0,4.0,40,285540,14.01,527.0,9978,0
21,26.0,1.0,0.0,52,419970,12.38,527.0,9978,4
21,26.0,0.0,0.0,20,404197,4.95,527.0,9978,4
21,26.0,0.0,4.0,8,299105,2.67,527.0,9978,0
21,26.0,0.0,2.0,14,600898,2.33,527.0,9978,2
21,26.0,0.0,1.0,8,371907,2.15,527.0,9978,4
21,26.0,1.0,3.0,5,381413,1.31,527.0,9978,3
21,26.0,0.0,5.0,1,77576,1.29,527.0,9978,5
21,26.0,0.0,3.0,2,364605,0.55,527.0,9978,3
21,27.0,1.0,2.0,94,598555,15.7,528.0,10832,2
21,27.0,1.0,1.0,55,387974,14.18,528.0,10832,4
21,27.0,1.0,0.0,58,419511,13.83,528.0,10832,4
21,27.0,1.0,4.0,40,297364,13.45,528.0,10832,0
21,27.0,1.0,5.0,8,63663,12.57,528.0,10832,5
21,27.0,0.0,2.0,16,609857,2.62,528.0,10832,2
21,27.0,0.0,0.0,10,403604,2.48,528.0,10832,4
21,27.0,0.0,4.0,6,311981,1.92,528.0,10832,0
21,27.0,0.0,1.0,7,379310,1.85,528.0,10832,4
21,27.0,1.0,3.0,5,377001,1.33,528.0,10832,3
21,27.0,0.0,3.0,3,360319,0.83,528.0,10832,3
21,27.0,0.0,5.0,0,81071,0.0,528.0,10832,5
21,28.0,1.0,1.0,75,395371,18.97,529.0,11443,4
21,28.0,1.0,5.0,12,66659,18.0,529.0,11443,5
21,28.0,1.0,4.0,49,310249,15.79,529.0,11443,0
21,28.0,1.0,2.0,82,607709,13.49,529.0,11443,2
21,28.0,1.0,0.0,48,418437,11.47,529.0,11443,4
21,28.0,0.0,1.0,11,386168,2.85,529.0,11443,4
21,28.0,0.0,2.0,13,618837,2.1,529.0,11443,2
21,28.0,0.0,0.0,8,402392,1.99,529.0,11443,4
21,28.0,1.0,3.0,6,373658,1.61,529.0,11443,3
21,28.0,0.0,4.0,5,325956,1.53,529.0,11443,0
21,28.0,0.0,5.0,1,84743,1.18,529.0,11443,5
21,28.0,0.0,3.0,1,357050,0.28,529.0,11443,3
21,29.0,1.0,4.0,46,323941,14.2,530.0,11485,0
21,29.0,1.0,2.0,76,616724,12.32,530.0,11485,2
21,29.0,1.0,1.0,49,401836,12.19,530.0,11485,4
21,29.0,1.0,0.0,43,416344,10.33,530.0,11485,4
21,29.0,1.0,5.0,6,69706,8.61,530.0,11485,5
21,29.0,0.0,1.0,12,392153,3.06,530.0,11485,4
21,29.0,0.0,0.0,12,400170,3.0,530.0,11485,4
21,29.0,0.0,5.0,2,88574,2.26,530.0,11485,5
21,29.0,0.0,2.0,11,627502,1.75,530.0,11485,2
21,29.0,0.0,4.0,5,340748,1.47,530.0,11485,0
21,29.0,0.0,3.0,3,354701,0.85,530.0,11485,3
21,29.0,1.0,3.0,3,371275,0.81,530.0,11485,3
22,10.0,1.0,5.0,77,73500,104.76,531.0,4978,1
22,10.0,1.0,4.0,216,418200,51.65,531.0,4978,5
22,10.0,1.0,2.0,226,659600,34.26,531.0,4978,0
22,10.0,0.0,5.0,39,147800,26.39,531.0,4978,1
22,10.0,1.0,1.0,89,356100,24.99,531.0,4978,2
22,10.0,1.0,0.0,73,334000,21.86,531.0,4978,2
22,10.0,0.0,4.0,99,544100,18.2,531.0,4978,5
22,10.0,0.0,2.0,65,649700,10.0,531.0,4978,0
22,10.0,0.0,1.0,21,349900,6.0,531.0,4978,2
22,10.0,0.0,0.0,17,322000,5.28,531.0,4978,2
22,10.0,1.0,3.0,6,328700,1.83,531.0,4978,4
22,10.0,0.0,3.0,1,313800,0.32,531.0,4978,4
22,11.0,1.0,5.0,72,72100,99.86,532.0,5610,1
22,11.0,1.0,4.0,270,388400,69.52,532.0,5610,5
22,11.0,1.0,2.0,221,587800,37.6,532.0,5610,0
22,11.0,0.0,5.0,40,144500,27.68,532.0,5610,1
22,11.0,1.0,1.0,90,342100,26.31,532.0,5610,2
22,11.0,1.0,0.0,80,311200,25.71,532.0,5610,2
22,11.0,0.0,4.0,115,519900,22.12,532.0,5610,5
22,11.0,0.0,2.0,65,595500,10.92,532.0,5610,0
22,11.0,0.0,1.0,22,338200,6.51,532.0,5610,2
22,11.0,0.0,0.0,18,299900,6.0,532.0,5610,2
22,11.0,1.0,3.0,5,318000,1.57,532.0,5610,4
22,11.0,0.0,3.0,3,303200,0.99,532.0,5610,4
22,12.0,1.0,5.0,65,73500,88.44,533.0,5546,1
22,12.0,1.0,4.0,269,395300,68.05,533.0,5546,5
22,12.0,0.0,5.0,55,147100,37.39,533.0,5546,1
22,12.0,1.0,2.0,223,598000,37.29,533.0,5546,0
22,12.0,1.0,0.0,72,316700,22.73,533.0,5546,2
22,12.0,0.0,4.0,93,528900,17.58,533.0,5546,5
22,12.0,1.0,1.0,60,348200,17.23,533.0,5546,2
22,12.0,0.0,2.0,59,606000,9.74,533.0,5546,0
22,12.0,0.0,1.0,29,344100,8.43,533.0,5546,2
22,12.0,0.0,0.0,16,305100,5.24,533.0,5546,2
22,12.0,1.0,3.0,3,323700,0.93,533.0,5546,4
22,12.0,0.0,3.0,2,308500,0.65,533.0,5546,4
22,13.0,1.0,5.0,78,72300,107.88,534.0,6015,1
22,13.0,1.0,4.0,274,389100,70.42,534.0,6015,5
22,13.0,1.0,2.0,236,588700,40.09,534.0,6015,0
22,13.0,0.0,5.0,43,144700,29.72,534.0,6015,1
22,13.0,1.0,1.0,93,342700,27.14,534.0,6015,2
22,13.0,0.0,4.0,132,520800,25.35,534.0,6015,5
22,13.0,1.0,0.0,61,311800,19.56,534.0,6015,2
22,13.0,0.0,2.0,75,596500,12.57,534.0,6015,0
22,13.0,0.0,1.0,18,338800,5.31,534.0,6015,2
22,13.0,0.0,0.0,14,300300,4.66,534.0,6015,2
22,13.0,1.0,3.0,3,318600,0.94,534.0,6015,4
22,13.0,0.0,3.0,2,303600,0.66,534.0,6015,4
22,14.0,1.0,5.0,77,73700,104.48,535.0,5459,1
22,14.0,1.0,4.0,225,394300,57.06,535.0,5459,5
22,14.0,1.0,2.0,245,596300,41.09,535.0,5459,0
22,14.0,0.0,5.0,41,147000,27.89,535.0,5459,1
22,14.0,1.0,1.0,93,347100,26.79,535.0,5459,2
22,14.0,0.0,4.0,132,527500,25.02,535.0,5459,5
22,14.0,1.0,0.0,71,315800,22.48,535.0,5459,2
22,14.0,0.0,2.0,70,604300,11.58,535.0,5459,0
22,14.0,0.0,0.0,15,304300,4.93,535.0,5459,2
22,14.0,0.0,1.0,14,343200,4.08,535.0,5459,2
22,14.0,1.0,3.0,5,322700,1.55,535.0,5459,4
22,14.0,0.0,3.0,1,307600,0.33,535.0,5459,4
22,15.0,1.0,5.0,77,74000,104.05,536.0,5288,1
22,15.0,1.0,4.0,229,379300,60.37,536.0,5288,5
22,15.0,1.0,2.0,249,572300,43.51,536.0,5288,0
22,15.0,0.0,5.0,50,144600,34.58,536.0,5288,1
22,15.0,1.0,1.0,77,332900,23.13,536.0,5288,2
22,15.0,0.0,4.0,99,506700,19.54,536.0,5288,5
22,15.0,1.0,0.0,57,302700,18.83,536.0,5288,2
22,15.0,0.0,2.0,64,579800,11.04,536.0,5288,0
22,15.0,0.0,1.0,12,329100,3.65,536.0,5288,2
22,15.0,0.0,0.0,9,291900,3.08,536.0,5288,2
22,15.0,1.0,3.0,3,309500,0.97,536.0,5288,4
22,15.0,0.0,3.0,0,295200,0.0,536.0,5288,4
22,16.0,1.0,5.0,67,72765,92.08,537.0,5571,5
22,16.0,1.0,4.0,228,421683,54.07,537.0,5571,5
22,16.0,1.0,2.0,231,641519,36.01,537.0,5571,0
22,16.0,0.0,5.0,41,163943,25.01,537.0,5571,5
22,16.0,1.0,1.0,72,296586,24.28,537.0,5571,2
22,16.0,0.0,4.0,101,526940,19.17,537.0,5571,5
22,16.0,1.0,0.0,55,308415,17.83,537.0,5571,4
22,16.0,0.0,2.0,56,642506,8.72,537.0,5571,0
22,16.0,0.0,1.0,17,293342,5.8,537.0,5571,2
22,16.0,0.0,0.0,9,295822,3.04,537.0,5571,4
22,16.0,1.0,3.0,3,264449,1.13,537.0,5571,4
22,16.0,0.0,3.0,1,252663,0.4,537.0,5571,4
22,17.0,1.0,5.0,84,77800,107.97,538.0,6373,5
22,17.0,1.0,4.0,226,427000,52.93,538.0,6373,5
22,17.0,0.0,5.0,54,172600,31.29,538.0,6373,5
22,17.0,1.0,2.0,199,647500,30.73,538.0,6373,0
22,17.0,1.0,1.0,82,297500,27.56,538.0,6373,2
22,17.0,1.0,0.0,53,308300,17.19,538.0,6373,4
22,17.0,0.0,4.0,88,530100,16.6,538.0,6373,5
22,17.0,0.0,2.0,54,649700,8.31,538.0,6373,0
22,17.0,0.0,1.0,21,293800,7.15,538.0,6373,2
22,17.0,0.0,0.0,13,295800,4.39,538.0,6373,4
22,17.0,0.0,3.0,0,252500,0.0,538.0,6373,4
22,17.0,1.0,3.0,0,264700,0.0,538.0,6373,4
22,18.0,1.0,5.0,80,82000,97.56,539.0,8202,5
22,18.0,1.0,4.0,239,429500,55.65,539.0,8202,5
22,18.0,1.0,2.0,227,647900,35.04,539.0,8202,0
22,18.0,1.0,1.0,66,299000,22.07,539.0,8202,2
22,18.0,0.0,5.0,37,178300,20.75,539.0,8202,5
22,18.0,1.0,0.0,57,306000,18.63,539.0,8202,4
22,18.0,0.0,4.0,89,530900,16.76,539.0,8202,5
22,18.0,0.0,2.0,47,651200,7.22,539.0,8202,0
22,18.0,0.0,1.0,10,294100,3.4,539.0,8202,2
22,18.0,0.0,0.0,9,293600,3.07,539.0,8202,4
22,18.0,1.0,3.0,3,262500,1.14,539.0,8202,4
22,18.0,0.0,3.0,1,250600,0.4,539.0,8202,4
22,19.0,1.0,5.0,111,88600,125.28,540.0,9829,5
22,19.0,1.0,4.0,227,432700,52.46,540.0,9829,5
22,19.0,1.0,2.0,214,644300,33.21,540.0,9829,0
22,19.0,0.0,5.0,43,185600,23.17,540.0,9829,5
22,19.0,1.0,1.0,59,302300,19.52,540.0,9829,2
22,19.0,0.0,4.0,87,531800,16.36,540.0,9829,5
22,19.0,1.0,0.0,31,302100,10.26,540.0,9829,4
22,19.0,0.0,2.0,64,648500,9.87,540.0,9829,0
22,19.0,0.0,1.0,17,296600,5.73,540.0,9829,2
22,19.0,0.0,0.0,14,290300,4.82,540.0,9829,4
22,19.0,1.0,3.0,3,259200,1.16,540.0,9829,4
22,19.0,0.0,3.0,1,247600,0.4,540.0,9829,4
22,20.0,1.0,5.0,78,91654,85.1,541.0,10722,5
22,20.0,1.0,4.0,247,436810,56.55,541.0,10722,5
22,20.0,1.0,2.0,227,643382,35.28,541.0,10722,0
22,20.0,0.0,5.0,45,190621,23.61,541.0,10722,5
22,20.0,1.0,1.0,58,306107,18.95,541.0,10722,2
22,20.0,0.0,4.0,76,534353,14.22,541.0,10722,5
22,20.0,1.0,0.0,39,297901,13.09,541.0,10722,4
22,20.0,0.0,2.0,68,647419,10.5,541.0,10722,0
22,20.0,0.0,1.0,25,299476,8.35,541.0,10722,2
22,20.0,0.0,0.0,9,286454,3.14,541.0,10722,4
22,20.0,1.0,3.0,2,256833,0.78,541.0,10722,4
22,20.0,0.0,3.0,0,244865,0.0,541.0,10722,4
22,21.0,1.0,5.0,79,96962,81.48,542.0,11914,5
22,21.0,1.0,4.0,178,440525,40.41,542.0,11914,5
22,21.0,1.0,2.0,207,639665,32.36,542.0,11914,0
22,21.0,0.0,5.0,48,197868,24.26,542.0,11914,5
22,21.0,1.0,1.0,58,310163,18.7,542.0,11914,2
22,21.0,0.0,4.0,90,534005,16.85,542.0,11914,5
22,21.0,1.0,0.0,49,293976,16.67,542.0,11914,4
22,21.0,0.0,2.0,67,644066,10.4,542.0,11914,0
22,21.0,0.0,0.0,11,282298,3.9,542.0,11914,4
22,21.0,0.0,1.0,6,302776,1.98,542.0,11914,2
22,21.0,1.0,3.0,2,252215,0.79,542.0,11914,4
22,21.0,0.0,3.0,1,240427,0.42,542.0,11914,4
22,22.0,1.0,5.0,85,101664,83.61,543.0,14204,5
22,22.0,1.0,4.0,206,443939,46.4,543.0,14204,5
22,22.0,1.0,2.0,198,637678,31.05,543.0,14204,0
22,22.0,0.0,5.0,45,204595,21.99,543.0,14204,5
22,22.0,1.0,1.0,52,312108,16.66,543.0,14204,2
22,22.0,0.0,4.0,84,533554,15.74,543.0,14204,5
22,22.0,1.0,0.0,34,289325,11.75,543.0,14204,4
22,22.0,0.0,2.0,45,642644,7.0,543.0,14204,0
22,22.0,0.0,0.0,11,277133,3.97,543.0,14204,4
22,22.0,0.0,1.0,11,303954,3.62,543.0,14204,2
22,22.0,0.0,3.0,2,236481,0.85,543.0,14204,3
22,22.0,1.0,3.0,2,247780,0.81,543.0,14204,3
22,23.0,1.0,5.0,115,105525,108.98,544.0,16680,5
